training_seed,block_id,target_force_n,fixed_joint_pass,full_joint_pass,difference_joint_pass,fixed_task_success,full_task_success,difference_task_success,fixed_tracking_pass,full_tracking_pass,difference_tracking_pass,fixed_mean_relative_error,full_mean_relative_error,difference_mean_relative_error,fixed_target_normalized_rmse,full_target_normalized_rmse,difference_target_normalized_rmse,fixed_absolute_signed_bias,full_absolute_signed_bias,difference_absolute_signed_bias,fixed_peak_force_n,full_peak_force_n,difference_peak_force_n,fixed_median_planning_ms,full_median_planning_ms,difference_median_planning_ms,fixed_mean_planning_samples,full_mean_planning_samples,difference_mean_planning_samples
202,S2,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3252099041592393,0.2836961298324049,-0.041513774326834396,0.3755409408768435,0.31763816401641604,-0.05790277686042744,0.3252099041592393,0.2836961298324049,-0.041513774326834396,10.904875755310059,8.004762649536133,-2.900113105773926,100.14604549996875,75.79965900004026,-24.346386499928485,128.0,115.22209436133487,-12.777905638665132
202,S2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.03631811299924448,0.034202171821152594,-0.0021159411780918846,0.11436756624260729,0.11399237899494183,-0.00037518724766545664,0.03631811299924448,0.034202171821152594,-0.0021159411780918846,12.583505630493164,13.444052696228027,0.8605470657348633,100.4039660001581,76.58903899937286,-23.814927000785246,128.0,117.64201500535906,-10.357984994640944
202,S2,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.31212106058755706,0.30127821566879237,-0.010842844918764694,0.3249847635623493,0.31590834890885205,-0.009076414653497233,0.31212106058755706,0.30127821566879237,-0.010842844918764694,12.576056480407715,11.787639617919922,-0.788416862487793,101.50250349943235,87.37136799936707,-14.131135500065284,128.0,144.48669201520912,16.486692015209115
203,B0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09092079691085928,0.06217997162703757,-0.028740825283821707,0.09595473682360464,0.06920647205905175,-0.026748264764552887,0.09092079691085928,0.06217997162703757,-0.028740825283821707,4.71721887588501,4.844615936279297,0.1273970603942871,103.04456350058899,73.36482199934835,-29.679741501240642,128.0,113.97752808988764,-14.022471910112358
203,B0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10277521493479747,0.07366966371828654,-0.029105551216510928,0.12922332862201547,0.11092671277830045,-0.018296615843715017,0.10277521493479747,0.07366966371828654,-0.029105551216510928,7.538224220275879,8.10301685333252,0.5647926330566406,104.13786500066635,74.57120699928055,-29.566658001385804,128.0,115.9815668202765,-12.018433179723502
203,B0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2160724509183479,0.19594355647600295,-0.020128894442344947,0.2348339326436637,0.2162295199015376,-0.018604412742126097,0.2160724509183479,0.19594355647600295,-0.020128894442344947,10.939992904663086,11.370348930358887,0.4303560256958008,103.99763949953922,82.07445399966673,-21.92318549987249,128.0,133.48846539618856,5.488465396188559
203,F1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05418386995886841,0.061645738060972025,0.007461868102103614,0.06870883902061702,0.06867899901903646,-2.984000158055833e-05,0.05418386995886841,0.061645738060972025,0.007461868102103614,4.926804542541504,4.870822906494141,-0.05598163604736328,100.9209154999553,74.28925549993437,-26.63166000002093,128.0,113.78181818181818,-14.218181818181819
203,F1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09344441495883238,0.06977261985380823,-0.02367179510502415,0.12609021218132416,0.11276012100361492,-0.013330091177709238,0.09344441495883238,0.06977261985380823,-0.02367179510502415,7.951210021972656,8.217236518859863,0.26602649688720703,101.31731250112352,74.89798200003861,-26.419330501084914,128.0,116.4475201845444,-11.552479815455598
203,F1,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2083962537592726,0.14215071714657737,-0.06624553661269522,0.23021186410188801,0.18645878824561424,-0.043753075856273776,0.2083962537592726,0.14215071714657737,-0.06624553661269522,10.510902404785156,11.628449440002441,1.1175470352172852,101.31122500024503,79.362403000232,-21.948822000013024,128.0,121.54506437768241,-6.454935622317592
203,F2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08050588362010913,0.06361868418180024,-0.016887199438308895,0.08645476335777545,0.07004823133725524,-0.016406532020520212,0.08050588362010913,0.06361868418180024,-0.016887199438308895,4.924345970153809,5.075905799865723,0.15155982971191406,100.79904600024747,74.13833899954625,-26.660707000701223,128.0,113.4250281848929,-14.574971815107105
203,F2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07160327719970483,0.06083223592134335,-0.010771041278361482,0.11089464990228831,0.10169374651899134,-0.009200903383296974,0.07160327719970483,0.06083223592134335,-0.010771041278361482,8.08051586151123,8.424560546875,0.34404468536376953,100.48882800037973,73.41547299984086,-27.073355000538868,128.0,115.17795637198623,-12.822043628013773
203,F2,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1955702235710309,0.17417926414045018,-0.021390959430580725,0.21732183193884705,0.20101694022952932,-0.01630489170931773,0.1955702235710309,0.17417926414045018,-0.021390959430580725,11.851787567138672,12.163880348205566,0.31209278106689453,101.96191499926499,80.12688950020674,-21.835025499058247,128.0,127.71875,-0.28125
203,K1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07390814340003189,0.055735545409353195,-0.018172597990678697,0.07950908896429675,0.06608497915788653,-0.01342410980641022,0.07390814340003189,0.055735545409353195,-0.018172597990678697,4.7762532234191895,4.852746486663818,0.0764932632446289,101.62494299947866,72.39425900115748,-29.230683998321183,128.0,114.03374578177728,-13.966254218222716
203,K1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09967054248426521,0.0658889377845866,-0.03378160469967861,0.12232248396632897,0.10688051253921922,-0.015441971427109749,0.09967054248426521,0.0658889377845866,-0.03378160469967861,7.710587978363037,8.00245189666748,0.29186391830444336,102.14036249999481,74.57213499947102,-27.56822750052379,128.0,115.73762945914845,-12.262370540851549
203,K1,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.22338198565836972,0.1858575797197243,-0.03752440593864542,0.2384014829939943,0.20937033323857937,-0.02903114975541493,0.22338198565836972,0.1858575797197243,-0.03752440593864542,10.712822914123535,11.179746627807617,0.46692371368408203,101.48382749957818,80.74474499971984,-20.73908249985834,128.0,129.6910569105691,1.6910569105691025
203,K2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07454970419406895,0.06179842742234935,-0.012751276771719597,0.0814106426768211,0.06878863112881499,-0.012622011548006115,0.07454970419406895,0.06179842742234935,-0.012751276771719597,4.808626651763916,4.877008438110352,0.06838178634643555,101.52154000024893,72.43928900061292,-29.082250999636017,128.0,113.71751412429379,-14.282485875706215
203,K2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.09199215571085617,0.08103428540392688,-0.010957870306929296,0.12440086500930726,0.11722280088182273,-0.007178064127484535,0.09199215571085617,0.08103428540392688,-0.010957870306929296,8.484131813049316,8.259142875671387,-0.2249889373779297,99.790481999662,73.9434170000095,-25.847064999652503,128.0,115.72602739726027,-12.273972602739732
203,K2,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21176217121166596,0.20715860398569733,-0.0046035672259686355,0.23005566834686897,0.22601515577457856,-0.004040512572290406,0.21176217121166596,0.20715860398569733,-0.0046035672259686355,10.692180633544922,10.967155456542969,0.2749748229980469,101.0589979996439,83.03190499918855,-18.027093000455352,128.0,135.66863905325442,7.668639053254424
203,P1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08996401814216917,0.05945094945036402,-0.030513068691805152,0.09411714040374243,0.0671375033375213,-0.026979637066221127,0.08996401814216917,0.05945094945036402,-0.030513068691805152,4.692626953125,4.823486804962158,0.1308598518371582,103.08505150078418,72.40255449960387,-30.68249700118031,128.0,113.53229398663697,-14.467706013363028
203,P1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.10649519882820269,0.05799891098120613,-0.048496287846996555,0.12964615123209416,0.1038714380358214,-0.025774713196272767,0.10649519882820269,0.05799891098120613,-0.048496287846996555,7.706218242645264,8.197775840759277,0.49155759811401367,104.40445950007415,74.80671200028155,-29.597747499792604,128.0,115.41043083900227,-12.589569160997726
203,P1,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20876761497098814,0.18490056055483498,-0.023867054416153166,0.22885432880199785,0.21062979362833503,-0.01822453517366282,0.20876761497098814,0.18490056055483498,-0.023867054416153166,11.193788528442383,11.71554946899414,0.5217609405517578,100.18703100013227,81.83841400023084,-18.348616999901424,128.0,130.03781094527363,2.037810945273634
203,P2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07158027465687056,0.05512687053243202,-0.01645340412443854,0.07806532760447571,0.06563479723590138,-0.012430530368574333,0.07158027465687056,0.05512687053243202,-0.01645340412443854,4.937083721160889,4.924444198608398,-0.012639522552490234,98.48859300109325,73.97398500143026,-24.514607999662985,128.0,112.8708644610459,-15.129135538954102
203,P2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07700765508160234,0.06294707132845512,-0.014060583753147227,0.1126540553992526,0.10639134038422515,-0.0062627150150274535,0.07700765508160234,0.06294707132845512,-0.014060583753147227,8.250334739685059,8.189311027526855,-0.061023712158203125,99.35269650031842,73.06308499937586,-26.289611500942556,128.0,115.45098039215686,-12.549019607843135
203,P2,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19325021148230967,0.16651405391044913,-0.02673615757186054,0.2151407664496243,0.19357529816691454,-0.02156546828270975,0.19325021148230967,0.16651405391044913,-0.02673615757186054,11.36798095703125,11.63190746307373,0.26392650604248047,101.3289270003952,79.62990699888906,-21.699020001506142,128.0,125.74690770694576,-2.2530922930542374
203,S1,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18796949812860203,0.1753517254289374,-0.012617772699664631,0.1897487643681663,0.1773103823781626,-0.012438381990003688,0.18796949812860203,0.1753517254289374,-0.012617772699664631,4.4163899421691895,4.488107204437256,0.0717172622680664,103.56426600083068,83.08776000012585,-20.47650600070483,128.0,133.228998849252,5.228998849252008
203,S1,8.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.15130019697888497,0.13066405694551142,-0.02063614003337355,0.16345369311601926,0.14480505213232958,-0.01864864098368968,0.15130019697888497,0.13066405694551142,-0.02063614003337355,7.149769306182861,7.410451412200928,0.2606821060180664,104.63641950082092,75.32696899943403,-29.30945050138689,128.0,116.52830188679245,-11.471698113207552
203,S1,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2502715828521687,0.21287611250543112,-0.0373954703467376,0.26498890079977094,0.2316300264797155,-0.03335887432005544,0.2502715828521687,0.21287611250543112,-0.0373954703467376,9.96665096282959,10.24803638458252,0.2813854217529297,104.96347100161074,83.50008699926548,-21.463384002345265,128.0,137.19866814650388,9.198668146503877
203,S2,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.16742660315777247,0.216811621725353,0.04938501856758054,0.24001906836141065,0.27874853306196345,0.0387294647005528,0.16742660315777247,0.216811621725353,0.04938501856758054,7.5715484619140625,7.782273292541504,0.2107248306274414,103.35222399953636,73.8385639997432,-29.513659999793163,128.0,117.42307692307692,-10.57692307692308
203,S2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.07652944420844732,0.06518712426572282,-0.0113423199427245,0.14857078906923826,0.14644422374479227,-0.0021265653244459948,0.07652944420844732,0.06518712426572282,-0.0113423199427245,9.706907272338867,10.337721824645996,0.6308145523071289,104.89529100050277,76.31813650004915,-28.577154500453616,128.0,123.6433734939759,-4.356626506024099
203,S2,12.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.28391864126140076,0.4384047333840971,0.15448609212269632,0.3026002863013985,0.4640270684300702,0.16142678212867168,0.28391864126140076,0.4384047333840971,0.15448609212269632,14.283963203430176,17.904531478881836,3.62056827545166,105.02750599880528,82.95145500051149,-22.076050998293795,128.0,158.36363636363637,30.363636363636374
204,B0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.014650721734808414,0.013398089968127991,-0.0012526317666804229,0.03990615938579502,0.03869654216128811,-0.0012096172245069092,0.014650721734808414,0.013398089968127991,-0.0012526317666804229,5.245500087738037,5.086740016937256,-0.15876007080078125,100.37193400057731,72.9737629990268,-27.39817100155051,128.0,113.58916478555305,-14.410835214446948
204,B0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01777412904050535,0.015978854885647875,-0.0017952741548574735,0.09947383982276208,0.09590428037662364,-0.0035695594461384317,0.01777412904050535,0.015978854885647875,-0.0017952741548574735,8.636606216430664,8.749218940734863,0.11261272430419922,100.45700100090471,74.42240149975987,-26.03459950114484,128.0,114.82142857142857,-13.17857142857143
204,B0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.16541911640600349,0.09672347514846491,-0.06869564125753858,0.19025273391796851,0.14912960383492915,-0.04112313008303936,0.16541911640600349,0.09672347514846491,-0.06869564125753858,11.397551536560059,13.093436241149902,1.6958847045898438,101.49228400041466,72.95843999963836,-28.5338440007763,128.0,116.02434077079107,-11.97565922920893
204,F1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01453940385551995,0.016209842469629622,0.0016704386141096726,0.040156000550572765,0.04668866922290392,0.0065326686723311544,0.01453940385551995,0.016209842469629622,0.0016704386141096726,5.284316062927246,5.300054550170898,0.015738487243652344,101.20914700019057,71.30222200066783,-29.906924999522744,128.0,115.2628135223555,-12.7371864776445
204,F1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.021459771901773617,0.009102098129175062,-0.012357673772598554,0.10388547757590558,0.1057029249063636,0.0018174473304580219,0.021459771901773617,0.009102098129175062,-0.012357673772598554,8.66254711151123,8.815332412719727,0.1527853012084961,99.81739499926334,70.23662450046686,-29.580770498796483,128.0,115.10022271714922,-12.899777282850778
204,F1,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.13226875383951509,0.08219604412830488,-0.05007270971121021,0.17223586168139374,0.1505399393805079,-0.02169592230088585,0.13226875383951509,0.08219604412830488,-0.05007270971121021,11.284406661987305,12.200003623962402,0.9155969619750977,100.39035200315993,70.68059299854212,-29.70975900461781,128.0,116.69356597600873,-11.306434023991272
204,F2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024270174140754365,0.01810853667500183,-0.006161637465752535,0.04315612411447179,0.04344450029584573,0.0002883761813739366,0.024270174140754365,0.01810853667500183,-0.006161637465752535,5.161319255828857,5.074130058288574,-0.0871891975402832,99.38572049941286,69.03227200018591,-30.353448499226943,128.0,114.7719298245614,-13.228070175438603
204,F2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.016348554013353445,0.013424840840426389,-0.002923713172927056,0.09292596680635308,0.09520690830371625,0.002280941497363173,0.016348554013353445,0.013424840840426389,-0.002923713172927056,8.81889820098877,8.951773643493652,0.1328754425048828,100.7354290013609,69.47001799926511,-31.26541100209579,128.0,114.46290143964562,-13.53709856035438
204,F2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1457746941424484,0.10860151371471598,-0.03717318042773242,0.17939978806296142,0.15516071604251205,-0.024239072020449365,0.1457746941424484,0.10860151371471598,-0.03717318042773242,12.573016166687012,13.044554710388184,0.4715385437011719,102.35761950025335,71.86768999963533,-30.489929500618018,128.0,119.366568914956,-8.633431085043995
204,K1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.018492740989649724,0.007913407192024557,-0.010579333797625167,0.041449658449786875,0.03663238085223834,-0.004817277597548533,0.018492740989649724,0.007913407192024557,-0.010579333797625167,5.30495548248291,5.136791706085205,-0.16816377639770508,103.08460899977945,69.09389199972793,-33.99071700005152,128.0,113.65765765765765,-14.342342342342349
204,K1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.017195167829562874,0.009559915367379213,-0.0076352524621836615,0.09951156022924883,0.09567523290045407,-0.003836327328794756,0.017195167829562874,0.009559915367379213,-0.0076352524621836615,8.894397735595703,8.678108215332031,-0.21628952026367188,103.09665349996067,69.50866899933317,-33.5879845006275,128.0,114.72909698996655,-13.27090301003345
204,K1,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.15736748342699544,0.11065849905297354,-0.046708984374021906,0.18671519379757096,0.1536534792254369,-0.033061714572134054,0.15736748342699544,0.11065849905297354,-0.046708984374021906,11.936644554138184,13.07170581817627,1.135061264038086,101.91575700082467,69.26072100031888,-32.65503600050579,128.0,117.61206030150754,-10.38793969849246
204,K2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0018701593142573358,0.0024390704803936456,0.0005689111661363099,0.04083964572615055,0.03885831568473711,-0.0019813300414134385,0.0018701593142573358,0.0024390704803936456,0.0005689111661363099,5.240768909454346,5.171423435211182,-0.06934547424316406,101.56360299879452,68.74352199884015,-32.82008099995437,128.0,114.98364231188658,-13.016357688113416
204,K2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.019312980644246358,0.0061826635572247435,-0.013130317087021615,0.09963306108409845,0.09571929882517477,-0.003913762258923675,0.019312980644246358,0.0061826635572247435,-0.013130317087021615,8.528729438781738,8.862078666687012,0.33334922790527344,103.47155850286072,68.63013149995822,-34.84142700290249,128.0,114.77951002227171,-13.220489977728292
204,K2,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.17083662918486198,0.11074927980344018,-0.060087349381421795,0.1938910182942972,0.16321236326778993,-0.030678655026507268,0.17083662918486198,0.11074927980344018,-0.060087349381421795,11.538704872131348,12.872864723205566,1.3341598510742188,103.64766549901105,70.62530500115827,-33.02236049785279,128.0,118.26506024096386,-9.734939759036138
204,P1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.023363572205790283,0.0040510733684380185,-0.019312498837352265,0.04139230190517511,0.0463374343215123,0.004945132416337192,0.023363572205790283,0.0040510733684380185,-0.019312498837352265,5.101411819458008,5.306380748748779,0.20496892929077148,102.02879549979116,69.9601550004445,-32.06864049934666,128.0,114.66380236305048,-13.336197636949521
204,P1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.013717765410741212,0.00936080261188399,-0.004356962798857222,0.10053173019506254,0.09437650682823413,-0.006155223366828402,0.013717765410741212,0.00936080261188399,-0.004356962798857222,8.710622787475586,9.015918731689453,0.3052959442138672,100.92865300248377,72.39887100149645,-28.529782000987325,128.0,114.33077765607887,-13.669222343921135
204,P1,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.14563783583581547,0.08984041623426704,-0.05579741960154842,0.1747814604683369,0.1516272731228302,-0.0231541873455067,0.14563783583581547,0.08984041623426704,-0.05579741960154842,11.971480369567871,13.220990180969238,1.2495098114013672,100.01883600125439,72.31610900089436,-27.702727000360028,128.0,115.23886639676114,-12.76113360323886
204,P2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02561776202359649,0.0007410379608984386,-0.024876724062698054,0.04650655014022466,0.0337673119141821,-0.01273923822604256,0.02561776202359649,0.0007410379608984386,-0.024876724062698054,5.29191780090332,5.302669525146484,0.010751724243164062,100.00604499873589,70.28726700082188,-29.718777997914003,128.0,113.97305699481865,-14.026943005181352
204,P2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01182198959884917,0.006524080239835306,-0.005297909359013864,0.09814614383623664,0.09236702942362492,-0.005779114412611724,0.01182198959884917,0.006524080239835306,-0.005297909359013864,8.704179763793945,8.933856964111328,0.2296772003173828,100.71639600209892,70.9568694983318,-29.75952650376712,128.0,113.76645435244161,-14.233545647558387
204,P2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.14642752192694428,0.12311927034933785,-0.023308251577606423,0.17760144521010116,0.15777068205534558,-0.01983076315475557,0.14642752192694428,0.12311927034933785,-0.023308251577606423,12.306785583496094,12.047661781311035,-0.2591238021850586,100.05208400252741,72.59601500118151,-27.456069001345895,128.0,118.57223796033995,-9.427762039660053
204,S1,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.15154013511092151,0.11125235687405902,-0.0402877782368625,0.15333799223415842,0.11382141716671779,-0.039516575067440635,0.15154013511092151,0.11125235687405902,-0.0402877782368625,4.79801607131958,4.8288960456848145,0.030879974365234375,100.63756000090507,71.92315500287805,-28.71440499802702,128.0,112.05485714285714,-15.945142857142855
204,S1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.14740299013324254,0.11245193683374866,-0.034951053299493884,0.15878007001949263,0.13171519221772304,-0.027064877801769582,0.14740299013324254,0.11245193683374866,-0.034951053299493884,7.25955057144165,7.670380592346191,0.410830020904541,100.36899650003761,72.3657499984256,-28.00324650161201,128.0,113.51771428571429,-14.482285714285709
204,S1,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2241678208256689,0.17162091369906327,-0.052546907126605646,0.238803161482497,0.19467056594241813,-0.04413259554007887,0.2241678208256689,0.17162091369906327,-0.052546907126605646,10.102972030639648,10.803662300109863,0.7006902694702148,101.72418900037883,77.33559900225373,-24.3885899981251,128.0,123.77358490566037,-4.226415094339629
204,S2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.028543449398687137,0.044792041571244036,0.0162485921725569,0.07288498183470032,0.08635299601936523,0.013468014184664909,0.028543449398687137,0.044792041571244036,0.0162485921725569,6.220189094543457,6.455034255981445,0.23484516143798828,101.43574749963591,72.11306400131434,-29.322683498321567,128.0,116.81882352941176,-11.181176470588241
204,S2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.048844564845785476,0.04237961727711892,-0.006464947568666557,0.1261543580592591,0.11401187692593108,-0.012142481133328012,0.048844564845785476,0.04237961727711892,-0.006464947568666557,13.37911605834961,11.596029281616211,-1.7830867767333984,101.31943099986529,74.06910700046865,-27.25032399939664,128.0,118.13452914798206,-9.865470852017935
204,S2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685754542612325,0.24428364543070188,-0.12429180883053062,0.3996459869786173,0.26869891238058824,-0.13094707459802907,0.3685754542612325,0.24428364543070188,-0.12429180883053062,17.399295806884766,14.757569313049316,-2.641726493835449,101.47313599918562,81.93710799969267,-19.536027999492944,128.0,140.69333333333333,12.693333333333328
205,B0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.041504647979488676,0.033683911805013976,-0.0078207361744747,0.052085783975921174,0.04978667624110269,-0.0022991077348184855,0.041504647979488676,0.033683911805013976,-0.0078207361744747,4.941248416900635,5.113630294799805,0.17238187789916992,94.72091349925904,69.69424699855153,-25.026666500707506,128.0,113.86133960047003,-14.138660399529968
205,B0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.059431994006833966,0.044826632591619675,-0.01460536141521429,0.10968305289064055,0.1020613934884911,-0.0076216594021494555,0.059431994006833966,0.044826632591619675,-0.01460536141521429,8.61151123046875,8.594171524047852,-0.017339706420898438,95.686079999723,69.97917199987569,-25.706907999847317,128.0,115.41043083900227,-12.589569160997726
205,B0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19426055494249286,0.18158668543650128,-0.012673869505991586,0.21246444892569494,0.19865129559938655,-0.013813153326308392,0.19426055494249286,0.18158668543650128,-0.012673869505991586,11.097546577453613,11.105083465576172,0.007536888122558594,96.40072500042152,79.14754999728757,-17.253175003133947,128.0,131.32986472424557,3.3298647242455672
205,F1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05283241403995973,0.028020796116774705,-0.024811617923185026,0.061096837460413236,0.04109353579300653,-0.020003301667406707,0.05283241403995973,0.028020796116774705,-0.024811617923185026,4.892727851867676,5.010214328765869,0.11748647689819336,101.06304299915791,67.9638444999,-33.09919849925791,128.0,113.9245283018868,-14.075471698113205
205,F1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.06210118883064397,0.03906212760684702,-0.023039061223796953,0.11120883760574755,0.10304705217599905,-0.008161785429748505,0.06210118883064397,0.03906212760684702,-0.023039061223796953,8.363727569580078,8.374422073364258,0.010694503784179688,101.9676609976159,69.4989240000723,-32.4687369975436,128.0,115.36557930258718,-12.634420697412821
205,F1,12.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.18799089430347746,0.11557565058641768,-0.07241524371705978,0.20479480876657075,0.15513194910812247,-0.04966285965844827,0.18799089430347746,0.11557565058641768,-0.07241524371705978,10.635109901428223,11.706380844116211,1.0712709426879883,100.66634599934332,72.49013500040746,-28.176210998935858,128.0,118.90788013318534,-9.092119866814656
205,F2,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.03894267135877705,0.03842721492196048,-0.0005154564368165665,0.052790852670468014,0.05009721350337608,-0.002693639167091935,0.03894267135877705,0.03842721492196048,-0.0005154564368165665,5.146388530731201,5.147716045379639,0.0013275146484375,99.4648439973389,68.500336001307,-30.964507996031898,128.0,113.74443141852286,-14.255568581477135
205,F2,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.058798598788166734,0.04684532020838206,-0.011953278579784676,0.10428920989499894,0.09769549916681262,-0.006593710728186319,0.058798598788166734,0.04684532020838206,-0.011953278579784676,8.23525619506836,8.42849349975586,0.1932373046875,99.56954549852526,69.85673399867665,-29.712811499848613,128.0,114.9255079006772,-13.074492099322796
205,F2,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1956762393585949,0.17227917795559003,-0.023397061403004876,0.2137574216297877,0.19306884072364328,-0.02068858090614442,0.1956762393585949,0.17227917795559003,-0.023397061403004876,11.64564323425293,11.866089820861816,0.22044658660888672,104.00914999991073,77.88660099868139,-26.122549001229345,128.0,130.05714285714285,2.05714285714285
205,K1,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.038689594764213985,0.032991278344864663,-0.005698316419349321,0.04846776063596999,0.04789020239977043,-0.0005775582361995588,0.038689594764213985,0.032991278344864663,-0.005698316419349321,4.974635601043701,5.0315165519714355,0.056880950927734375,100.36830299941357,68.04498699784745,-32.32331600156613,128.0,113.86133960047003,-14.138660399529968
205,K1,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.05299058889722019,0.052107611671090126,-0.0008829772261300661,0.11158657575075742,0.10377782859201508,-0.0078087471587423435,0.05299058889722019,0.052107611671090126,-0.0008829772261300661,8.676377296447754,8.568589210510254,-0.1077880859375,100.57498499918438,70.3316109975276,-30.243374001656775,128.0,115.26493799323562,-12.73506200676438
