block_id,condition_id,metric,stress_minus_nominal,ci95_low,ci95_high,status
B0,force_noise_rms_0p035n,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,tracking_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,mre,-0.0020766116966171025,-0.009497520932932676,0.0054197059327395665,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,nrmse,-0.0018071429442601664,-0.006826554519614894,0.0029830656634723465,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,contact_fraction,-0.0014734506932330138,-0.0029222324738639397,5.0112353569435134e-05,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,peak_force_n,0.08996922175089518,-0.034103552500406906,0.22573229471842451,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,force_noise_rms_0p035n,episode_length_samples,-1.266666666666667,-7.733333333333334,5.133333333333334,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,compound_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,tracking_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,mre,-0.004374236407881092,-0.026802955457757783,0.018054482641995596,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,nrmse,-0.00035311821685211767,-0.014341512229826303,0.013635275796122068,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,contact_fraction,-0.0017720587642134095,-0.00421390072837613,0.0004139443547715338,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,peak_force_n,0.165379269917806,-0.22938121159871422,0.5553456942240398,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_1deg,episode_length_samples,2.3333333333333335,-6.7333333333333325,14.666666666666668,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,compound_pass,0.06666666666666667,-0.13333333333333336,0.26666666666666666,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,tracking_pass,0.06666666666666667,-0.13333333333333336,0.26666666666666666,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,mre,0.0014081706398170399,-0.05436440331602941,0.05718074459566349,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,nrmse,0.012399968585852423,-0.023477368253873317,0.04689693483529293,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,contact_fraction,-0.0007954549857019783,-0.00620560480961078,0.004614694838206823,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,peak_force_n,0.4496048927307129,-0.21808780034383135,1.0819718043009439,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_3deg,episode_length_samples,1.466666666666668,-18.53333333333333,21.46666666666667,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,compound_pass,-0.13333333333333333,-0.5333333333333333,0.26666666666666666,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,task_success,-0.26666666666666666,-0.6666666666666666,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,tracking_pass,-0.13333333333333333,-0.5333333333333333,0.26666666666666666,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,safety_pass,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,mre,0.049940159408229615,-0.03380884356663734,0.1351224671895443,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,nrmse,0.06845640711639034,0.004188154833973577,0.1427842708922949,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,contact_fraction,-0.06252484020909709,-0.1794021887133331,0.007426407903990724,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,peak_force_n,0.927107016245524,0.030059432983398436,1.6169940948486328,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,violation_episode,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
B0,normal_error_5deg,episode_length_samples,40.0,13.4,64.86666666666666,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,compound_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,tracking_pass,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,mre,-0.002480631730706091,-0.010928333680475844,0.003129402741766326,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,nrmse,-0.0005302708455019017,-0.005856128578568678,0.003155789337208694,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,contact_fraction,-0.0019349229895966919,-0.005226009901769794,0.0006603211082416423,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,peak_force_n,-0.03642749786376953,-0.19259824752807614,0.16710669199625652,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p05mm,episode_length_samples,2.6645352591003756e-16,-8.733333333333333,7.133333333333335,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,compound_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,tracking_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,mre,0.0010964020640988486,-0.004628414536565293,0.006434818426899401,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,nrmse,0.00038204074440968856,-0.0030615935610642494,0.003772319643083595,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,contact_fraction,2.858486543767895e-05,-0.0009401158535916239,0.0009827580020743095,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,peak_force_n,-0.032591183980305985,-0.1093606948852539,0.046424134572346995,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
B0,tcp_pose_error_0p1mm,episode_length_samples,0.8,-3.3333333333333335,3.5333333333333328,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,compound_pass,0.3333333333333333,0.13333333333333333,0.5333333333333333,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,task_success,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,tracking_pass,0.3333333333333333,0.13333333333333333,0.5333333333333333,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,safety_pass,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,mre,-0.021659645924562636,-0.03474947924025316,-0.010333828515249182,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,nrmse,-0.004176152723664338,-0.02365503477604654,0.027492588069594624,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,contact_fraction,-0.039491126347787786,-0.11957058751119223,0.001040708150920122,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,peak_force_n,1.2076587359110513,0.9062808354695638,1.5620855331420898,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,violation_episode,0.06666666666666667,0.0,0.2,paired_seed_cluster_bootstrap_pointwise
S1,delay_5samples,episode_length_samples,-42.733333333333334,-123.60000000000002,-1.9333333333333336,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,compound_pass,0.39999999999999997,0.3333333333333333,0.5333333333333333,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,task_success,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,tracking_pass,0.39999999999999997,0.3333333333333333,0.5333333333333333,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,mre,-0.07361047638312404,-0.09275542939541835,-0.049444420302679384,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,nrmse,-0.06326176376720624,-0.07595062431362584,-0.04976847109496636,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,contact_fraction,0.002098847512128869,0.0012629327212302364,0.0030801914938049847,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,peak_force_n,0.5598270098368328,0.46112785339355467,0.696442953745524,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,violation_episode,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_m0p8n,episode_length_samples,6.733333333333334,3.5333333333333337,10.266666666666667,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,compound_pass,-0.4666666666666666,-0.6,-0.3333333333333333,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,task_success,-0.06666666666666667,-0.2,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,tracking_pass,-0.4666666666666666,-0.6,-0.3333333333333333,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,safety_pass,0.0,0.0,0.0,paired_seed_cluster_bootstrap_pointwise
S1,force_bias_p0p8n,mre,0.10059275306719347,0.09829401424702136,0.10341074173294063,paired_seed_cluster_bootstrap_pointwise
